Time Stamp,Vehicle ID,Vehicle Type,Vehicle Length,Vehicle Front Coordinate,Vehicle Rear Coordinate,Speed,Acceleration,Headway,Lane
16.3,5,Passenger Car,4.211,-162.350 -7.939 0.000,-166.073 -9.906 0.000,10.933237809815001,-0.3609660709509774,14.627542345219723,4-2
16.3,6,Passenger Car,4.76,-191.637 -30.934 0.000,-195.604 -33.564 0.000,36.53575735226523,-3.488360845251532,39.208685502064455,4-1
16.4,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.4,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.4,4,Passenger Car,4.012,-159.404 -10.542 0.000,-163.025 -12.270 0.000,3.8955248960255737,-2.5003648183010547,7.350707787418656,4-1
16.4,5,Passenger Car,4.211,-162.059 -7.825 0.000,-165.801 -9.758 0.000,10.742673008204516,-0.3609173646016054,14.321194204410688,4-2
16.4,6,Passenger Car,4.76,-190.821 -30.359 0.000,-194.773 -33.013 0.000,34.693444795825954,-3.4892203965431756,38.331626565964044,4-1
16.5,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.5,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.5,4,Passenger Car,4.012,-159.308 -10.503 0.000,-162.931 -12.225 0.000,3.8576543096948854,-0.07172443231319925,7.2241627121887575,4-1
16.5,5,Passenger Car,4.211,-161.774 -7.713 0.000,-165.531 -9.614 0.000,10.552323009678428,-0.3605105415027222,14.020139887493741,4-2
16.5,6,Passenger Car,4.76,-190.046 -29.815 0.000,-193.987 -32.486 0.000,32.863849395145735,-3.465134929011949,37.46887716691489,4-1
16.6,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.6,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.6,4,Passenger Car,4.012,-159.212 -10.464 0.000,-162.839 -12.179 0.000,3.8181036277685174,-0.07490642431564225,7.116479667664862,4-1
16.6,5,Passenger Car,4.211,-161.494 -7.603 0.000,-165.265 -9.476 0.000,10.362365813057913,-0.35976660019052104,13.724376053912039,4-2
16.6,6,Passenger Car,4.76,-189.297 -29.290 0.000,-193.229 -31.973 0.000,32.3905970143752,-0.896309290150337,36.63826445878641,4-1
16.7,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.7,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.7,4,Passenger Car,4.012,-159.118 -10.426 0.000,-162.747 -12.135 0.000,3.777009006425147,-0.07783054535362857,7.009871918533435,4-1
16.7,5,Passenger Car,4.211,-161.220 -7.494 0.000,-165.003 -9.343 0.000,10.172968789430021,-0.3587056689035817,13.433894264707362,4-2
16.7,6,Passenger Car,4.76,-188.559 -28.774 0.000,-192.485 -31.465 0.000,31.91202989230593,-0.9063750651878716,35.83856045223004,4-1
16.8,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.8,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.8,4,Passenger Car,4.012,-159.024 -10.388 0.000,-162.657 -12.091 0.000,3.734500316802596,-0.08050869888657716,6.90438424305853,4-1
16.8,5,Passenger Car,4.211,-160.950 -7.386 0.000,-164.744 -9.213 0.000,9.9842891258713,-0.35734703549673735,13.14868128411726,4-2
16.8,6,Passenger Car,4.76,-187.822 -28.286 0.000,-191.756 -30.965 0.000,31.428938478725513,-0.9149437796361413,35.05095608733437,4-1
16.9,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
16.9,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
16.9,4,Passenger Car,4.012,-158.932 -10.351 0.000,-162.567 -12.048 0.000,3.6907013765165377,-0.08295234989249581,6.800057724680357,4-1
16.9,5,Passenger Car,4.211,-160.686 -7.280 0.000,-164.489 -9.088 0.000,9.796474253841334,-0.35570917647529005,12.868719368626955,4-2
16.9,6,Passenger Car,4.76,-187.080 -27.839 0.000,-191.042 -30.477 0.000,30.94207206533157,-0.9220933842459922,34.275546933892656,4-1
17.0,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
17.0,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
17.0,4,Passenger Car,4.012,-158.841 -10.313 0.000,-162.478 -12.006 0.000,3.645730173920412,-0.08517253861568073,6.6969299233842605,4-1
17.0,5,Passenger Car,4.211,-160.428 -7.175 0.000,-164.239 -8.967 0.000,9.609662262699251,-0.3538097851711003,12.593986543908727,4-2
17.0,6,Passenger Car,4.76,-186.351 -27.398 0.000,-190.334 -30.004 0.000,30.452140410289005,-0.927898752962233,33.51241069985463,4-1
17.1,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
17.1,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
17.1,4,Passenger Car,4.012,-158.751 -10.277 0.000,-162.391 -11.964 0.000,3.5996990852996436,-0.08717989394866701,6.595035040739305,4-1
17.1,5,Passenger Car,4.211,-160.174 -7.073 0.000,-163.992 -8.849 0.000,9.423982298785138,-0.35166579908173107,12.324456870067877,4-2
17.1,6,Passenger Car,4.76,-185.635 -26.962 0.000,-189.633 -29.544 0.000,29.959815308715676,-0.932431785331793,32.76160818700485,4-1
17.2,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
17.2,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
17.2,4,Passenger Car,4.012,-158.662 -10.240 0.000,-162.304 -11.923 0.000,3.5527150851892695,-0.08898464645605741,6.494404078805701,4-1
17.2,5,Passenger Car,4.211,-159.926 -6.971 0.000,-163.750 -8.734 0.000,9.2395549504973,-0.34929342639341854,12.060100695602813,4-2
17.2,6,Passenger Car,4.76,-184.931 -26.533 0.000,-188.941 -29.096 0.000,29.465732110639063,-0.9357615059901696,32.02318420839673,4-1
17.3,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
17.3,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
17.3,4,Passenger Car,4.012,-158.574 -10.205 0.000,-162.219 -11.883 0.000,3.5048799500000523,-0.09059664104781806,6.395064993104455,4-1
17.3,5,Passenger Car,4.211,-159.682 -6.872 0.000,-163.512 -8.623 0.000,9.056492619785518,-0.3467081717082893,11.800884900473903,4-2
17.3,6,Passenger Car,4.76,-184.239 -26.109 0.000,-188.258 -28.659 0.000,28.970491187930453,-0.9379541612947323,31.297168468829156,4-1
17.4,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
17.4,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
17.4,4,Passenger Car,4.012,-158.488 -10.169 0.000,-162.134 -11.843 0.000,3.4562904551342144,-0.09202534930950457,6.297042839837928,4-1
17.4,5,Passenger Car,4.211,-159.444 -6.774 0.000,-163.278 -8.515 0.000,8.874899880469878,-0.34392486099584735,11.546773128664427,4-2
17.4,6,Passenger Car,4.76,-183.559 -25.693 0.000,-187.586 -28.232 0.000,28.474659351687432,-0.9390733131724333,30.583576409615546,4-1
17.5,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
17.5,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
17.5,4,Passenger Car,4.012,-158.403 -10.134 0.000,-162.051 -11.804 0.000,3.4070385657680284,-0.09327988149683351,6.200359917544404,4-1
17.5,5,Passenger Car,4.211,-159.210 -6.679 0.000,-163.049 -8.409 0.000,8.694873823784416,-0.3409576657883759,11.297726010605317,4-2
17.5,6,Passenger Car,4.76,-182.892 -25.283 0.000,-186.923 -27.813 0.000,27.978771221500423,-0.9391799302482773,29.88241001885882,4-1
17.6,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
17.6,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
17.6,4,Passenger Car,4.012,-158.319 -10.100 0.000,-161.969 -11.766 0.000,3.3572116214746304,-0.09436899820189462,6.105035903365206,4-1
17.6,5,Passenger Car,4.211,-158.981 -6.585 0.000,-162.824 -8.307 0.000,8.516504391534584,-0.3378201266395453,11.053701375824005,4-2
17.6,6,Passenger Car,4.76,-182.236 -24.879 0.000,-186.272 -27.404 0.000,27.483330548004535,-0.9383324763199212,29.193658608410402,4-1
17.7,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
17.7,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
17.7,4,Passenger Car,4.012,-158.236 -10.066 0.000,-161.888 -11.728 0.000,3.3068925148566275,-0.09530112169821331,6.011087984097941,4-1
17.7,5,Passenger Car,4.211,-158.757 -6.492 0.000,-162.604 -8.207 0.000,8.339874697247582,-0.33452517586513214,10.814654456166807,4-2
17.7,6,Passenger Car,4.76,-181.593 -24.483 0.000,-185.631 -27.003 0.000,26.988811490084046,-0.936586996242602,28.51729955865676,4-1
17.8,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
17.8,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
17.8,4,Passenger Car,4.012,-158.154 -10.033 0.000,-161.808 -11.691 0.000,3.256159864354304,-0.09608434697179452,5.918530982204459,4-1
17.8,5,Passenger Car,4.211,-158.538 -6.402 0.000,-162.387 -8.110 0.000,8.165061335684836,-0.33108515958438334,10.580538079933717,4-2
17.8,6,Passenger Car,4.76,-180.961 -24.094 0.000,-185.002 -26.610 0.000,26.495659848063617,-0.9339971992874795,27.853299032243456,4-1
17.9,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
17.9,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
17.9,4,Passenger Car,4.012,-158.074 -10.000 0.000,-161.729 -11.655 0.000,3.2050881813915093,-0.09672645244517343,5.827377476937642,4-1
17.9,5,Passenger Car,4.211,-158.324 -6.313 0.000,-162.176 -8.015 0.000,7.992134681076264,-0.32751185908019326,10.351302857254097,4-2
17.9,6,Passenger Car,4.76,-180.341 -23.712 0.000,-184.383 -26.225 0.000,26.00429425418745,-0.9306145400354536,27.201612657813783,4-1
18.0,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
18.0,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
18.0,4,Passenger Car,4.012,-157.995 -9.967 0.000,-161.652 -11.619 0.000,3.153748032017684,-0.0972349104013884,5.737637920746721,4-1
18.0,5,Passenger Car,4.211,-158.114 -6.226 0.000,-161.968 -7.922 0.000,7.821159174426607,-0.3238165114959137,10.126897357021306,4-2
18.0,6,Passenger Car,4.76,-179.732 -23.337 0.000,-183.776 -25.847 0.000,25.515107321655535,-0.9264882968673459,26.562186184806777,4-1
18.1,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
18.1,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
18.1,4,Passenger Car,4.012,-157.918 -9.935 0.000,-161.575 -11.584 0.000,3.102206193200836,-0.09761689711471835,5.649320751116051,4-1
18.1,5,Passenger Car,4.211,-157.908 -6.141 0.000,-161.765 -7.832 0.000,7.652193600234881,-0.32000982988623355,9.90726827569489,4-2
18.1,6,Passenger Car,4.76,-179.145 -22.956 0.000,-183.182 -25.479 0.000,25.02846675345454,-0.9216656481102584,25.934956110328514,4-1
18.2,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
18.2,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
18.2,4,Passenger Car,4.012,-157.841 -9.904 0.000,-161.500 -11.549 0.000,3.0505258039227567,-0.09787930269491715,5.562432497988027,4-1
18.2,5,Passenger Car,4.211,-157.708 -6.058 0.000,-161.566 -7.744 0.000,7.485291352958943,-0.3161020226392247,9.692360598269033,4-2
18.2,6,Passenger Car,4.76,-178.584 -22.565 0.000,-182.601 -25.119 0.000,24.54471641218986,-0.9161917458988391,25.319850279080015,4-1
18.3,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
18.3,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
18.3,4,Passenger Car,4.012,-157.766 -9.873 0.000,-161.427 -11.516 0.000,2.998766511224244,-0.09802874065156011,5.47697788691687,4-1
18.3,5,Passenger Car,4.211,-157.511 -5.976 0.000,-161.371 -7.659 0.000,7.3205006935484125,-0.3121028122862791,9.482117751696904,4-2
18.3,6,Passenger Car,4.76,-178.032 -22.183 0.000,-182.034 -24.761 0.000,24.06417735209491,-0.9101097878091023,24.716788457294996,4-1
18.4,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
18.4,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
18.4,4,Passenger Car,4.012,-157.693 -9.843 0.000,-161.354 -11.483 0.000,2.9469846113446714,-0.09807155718504561,5.392959938095373,4-1
18.4,5,Passenger Car,4.211,-157.319 -5.896 0.000,-161.181 -7.575 0.000,7.157864996360439,-0.30802145371634204,9.276481751050966,4-2
18.4,6,Passenger Car,4.76,-177.491 -21.810 0.000,-181.480 -24.407 0.000,23.58714881436395,-0.9034610863213184,24.125682881612533,4-1
18.4,9,Passenger Car,4.644,-288.028 -42.903 0.000,-292.672 -42.897 0.000,47.89377046949638,0.905242498296889,141.98200231952947,4-2
18.5,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
18.5,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
18.5,4,Passenger Car,4.012,-157.620 -9.813 0.000,-161.283 -11.450 0.000,2.8952331860968297,-0.09801384021066946,5.310380061393033,4-1
18.5,5,Passenger Car,4.211,-157.131 -5.818 0.000,-160.995 -7.493 0.000,6.997422986764414,-0.3038667518104595,9.075393338691129,4-2
18.5,6,Passenger Car,4.76,-176.960 -21.445 0.000,-180.940 -24.056 0.000,23.113909186925365,-0.8962851361674641,23.54643878378073,4-1
18.5,9,Passenger Car,4.644,-286.692 -42.905 0.000,-291.336 -42.898 0.000,48.36841682644768,0.8989493905530797,140.8593466789226,4-2
18.6,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
18.6,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
18.6,4,Passenger Car,4.012,-157.549 -9.783 0.000,-161.213 -11.419 0.000,2.8435622346146423,-0.09786142812210895,5.229238147539689,4-1
18.6,5,Passenger Car,4.211,-156.948 -5.742 0.000,-160.812 -7.414 0.000,6.839208969733397,-0.2996470785123545,8.878792116703295,4-2
18.6,6,Passenger Car,4.76,-176.440 -21.088 0.000,-180.411 -23.711 0.000,22.64471692974365,-0.8886196796176121,22.978954892060614,4-1
18.6,9,Passenger Car,4.644,-285.343 -42.907 0.000,-289.987 -42.900 0.000,48.83976351433778,0.8927000315342248,139.71897307735568,4-2
18.7,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
18.7,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
18.7,4,Passenger Car,4.012,-157.479 -9.754 0.000,-161.144 -11.387 0.000,2.7920188006080666,-0.09761991830051849,5.149532655585375,4-1
18.7,5,Passenger Car,4.211,-156.768 -5.667 0.000,-160.634 -7.336 0.000,6.683253049711929,-0.2953703893503795,8.686616672863039,4-2
18.7,6,Passenger Car,4.76,-175.930 -20.738 0.000,-179.895 -23.371 0.000,22.179811466710188,-0.8805007697586044,22.423123910172308,4-1
18.7,9,Passenger Car,4.644,-283.981 -42.909 0.000,-288.625 -42.902 0.000,49.307833471962624,0.8864941171058631,138.56103490535168,4-2
18.8,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
18.8,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
18.8,4,Passenger Car,4.012,-157.411 -9.726 0.000,-161.076 -11.357 0.000,2.7406470952562607,-0.09729467537536997,5.071260696762835,4-1
18.8,5,Passenger Car,4.211,-156.593 -5.594 0.000,-160.460 -7.261 0.000,6.529581342041984,-0.2910442394258662,8.498804700370755,4-2
18.8,6,Passenger Car,4.76,-175.430 -20.396 0.000,-179.390 -23.037 0.000,21.719414045155276,-0.8719628318172586,21.87883297459966,4-1
18.8,9,Passenger Car,4.644,-282.606 -42.911 0.000,-287.250 -42.904 0.000,49.77264947865109,0.8803313452478293,137.38568580858978,4-2
18.9,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
18.9,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
18.9,4,Passenger Car,4.012,-157.358 -9.704 0.000,-161.024 -11.333 0.000,1.5166470952562605,-2.318176549598751,4.9944181148758275,4-1
18.9,5,Passenger Car,4.211,-156.422 -5.522 0.000,-160.290 -7.187 0.000,6.378216176221019,-0.2866757988825879,8.31529311159639,4-2
18.9,6,Passenger Car,4.76,-174.940 -20.061 0.000,-178.896 -22.708 0.000,21.263728563986916,-0.8630387225793446,21.345964091044095,4-1
18.9,9,Passenger Car,4.644,-281.218 -42.913 0.000,-285.862 -42.907 0.000,50.23423415537368,0.8742114160395563,136.19307957860565,4-2
19.0,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
19.0,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
19.0,4,Passenger Car,4.012,-157.335 -9.695 0.000,-161.002 -11.323 0.000,0.2926470952562604,-2.318176549598751,4.935289028896477,4-1
19.0,5,Passenger Car,4.211,-156.255 -5.453 0.000,-160.124 -7.115 0.000,6.22917629125854,-0.28227186787166436,8.13601814606497,4-2
19.0,6,Passenger Car,4.76,-174.475 -19.744 0.000,-178.428 -22.396 0.000,19.57148962186881,-3.204990712366005,20.808105085229798,4-1
19.0,9,Passenger Car,4.644,-279.817 -42.915 0.000,-284.461 -42.909 0.000,50.693116990593275,0.8690943036106737,134.98337004922004,4-2
19.1,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
19.1,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
19.1,4,Passenger Car,4.012,-157.335 -9.695 0.000,-161.001 -11.323 0.000,0.0,-2.318176549598751,4.910159942917147,4-1
19.1,5,Passenger Car,4.211,-156.092 -5.384 0.000,-159.961 -7.045 0.000,6.082477023390143,-0.27783889102599824,7.960915472905526,4-2
19.1,6,Passenger Car,4.76,-174.048 -19.452 0.000,-177.998 -22.108 0.000,17.88689557639588,-3.190511774353785,20.26607836307224,4-1
19.1,9,Passenger Car,4.644,-278.404 -42.917 0.000,-283.048 -42.911 0.000,51.149803043068175,0.8649337396863884,133.7567039564633,4-2
19.2,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
19.2,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
19.2,4,Passenger Car,4.012,-157.335 -9.695 0.000,-161.001 -11.323 0.000,0.0,0.0,4.909188148228026,4-1
19.2,5,Passenger Car,4.211,-155.932 -5.318 0.000,-159.803 -6.977 0.000,5.93813048640079,-0.27338297145793244,7.7899202879798395,4-2
19.2,6,Passenger Car,4.76,-173.659 -19.187 0.000,-177.607 -21.846 0.000,16.264340246045194,-3.073014474873701,19.746794807785463,4-1
19.2,9,Passenger Car,4.644,-276.978 -42.920 0.000,-281.622 -42.913 0.000,51.604302829326905,0.8607930933845015,132.51321414092146,4-2
19.3,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
19.3,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
19.3,4,Passenger Car,4.012,-157.335 -9.695 0.000,-161.001 -11.323 0.000,0.0,0.0,4.909188148228026,4-1
19.3,5,Passenger Car,4.211,-155.772 -5.267 0.000,-159.649 -6.908 0.000,5.796145744801922,-0.2689098842935722,7.622967405899402,4-2
19.3,6,Passenger Car,4.76,-173.292 -18.937 0.000,-177.239 -21.598 0.000,15.94281750694363,-0.6089431976699395,19.272472088029332,4-1
19.3,9,Passenger Car,4.644,-275.539 -42.922 0.000,-280.183 -42.915 0.000,52.05662681555283,0.8566722693545537,131.25302666366306,4-2
19.4,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
19.4,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
19.4,4,Passenger Car,4.012,-157.335 -9.695 0.000,-161.001 -11.323 0.000,0.0,0.0,4.909188148228026,4-1
19.4,5,Passenger Car,4.211,-155.608 -5.235 0.000,-159.501 -6.840 0.000,5.6565289801001875,-0.26442508975686835,7.4599913471327,4-2
19.4,6,Passenger Car,4.76,-172.932 -18.691 0.000,-176.877 -21.355 0.000,15.62383950783346,-0.6041236253064747,18.82515045257115,4-1
19.4,9,Passenger Car,4.644,-274.088 -42.924 0.000,-278.732 -42.917 0.000,52.506785417825185,0.8525711727025511,129.9762675884731,4-2
19.5,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
19.5,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
19.5,4,Passenger Car,4.012,-157.335 -9.695 0.000,-161.001 -11.323 0.000,0.0,0.0,4.909188148228026,4-1
19.5,5,Passenger Car,4.211,-155.449 -5.204 0.000,-159.356 -6.775 0.000,5.5192836503887035,-0.2599337458162678,7.300926420397957,4-2
19.5,6,Passenger Car,4.76,-172.579 -18.451 0.000,-176.524 -21.116 0.000,15.307578904164293,-0.5989770547286026,18.386724660699244,4-1
19.5,9,Passenger Car,4.644,-272.625 -42.926 0.000,-277.268 -42.919 0.000,52.95478900235891,0.8484897089887803,128.68306290085536,4-2
19.6,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
19.6,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
19.6,4,Passenger Car,4.012,-157.335 -9.695 0.000,-161.001 -11.323 0.000,0.0,0.0,4.909188148228026,4-1
19.6,5,Passenger Car,4.211,-155.294 -5.173 0.000,-159.213 -6.712 0.000,5.384410643485241,-0.25544072040643556,7.145706800530064,4-2
19.6,6,Passenger Car,4.76,-172.234 -18.216 0.000,-176.177 -20.882 0.000,14.994195706301939,-0.5935274349042298,17.95712162719927,4-1
19.6,9,Passenger Car,4.644,-271.149 -42.928 0.000,-275.793 -42.921 0.000,53.40064788574338,0.8444277842256332,127.37353843155404,4-2
19.7,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
19.7,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
19.7,4,Passenger Car,4.012,-157.335 -9.695 0.000,-161.001 -11.323 0.000,0.0,0.0,4.909188148228026,4-1
19.7,5,Passenger Car,4.211,-155.143 -5.142 0.000,-159.073 -6.653 0.000,5.251908423835243,-0.2509506032372622,6.994266602004046,4-2
19.7,6,Passenger Car,4.76,-171.896 -17.985 0.000,-175.838 -20.653 0.000,14.683837846610366,-0.5877976407848535,17.536263646498355,4-1
19.7,9,Passenger Car,4.644,-269.660 -42.930 0.000,-274.304 -42.923 0.000,53.84437233517998,0.8403853048754438,126.04781978441198,4-2
19.8,1,Passenger Car,4.211,-147.041 -6.850 0.000,-151.119 -7.902 0.000,0.0,0.0,4.962846301111966,4-1
19.8,2,Passenger Car,4.211,-148.217 -3.535 0.000,-152.294 -4.588 0.000,0.0,0.0,3.226780484356766,4-2
19.8,4,Passenger Car,4.012,-157.335 -9.695 0.000,-161.001 -11.323 0.000,0.0,0.0,4.909188148228026,4-1
19.8,5,Passenger Car,4.211,-154.995 -5.112 0.000,-158.936 -6.596 0.000,5.121773173391284,-0.24646771720208016,6.846539948291252,4-2
19.8,6,Passenger Car,4.76,-171.564 -17.760 0.000,-175.506 -20.429 0.000,14.376641726004449,-0.5818095121865567,17.124068736041238,4-1
19.8,9,Passenger Car,4.644,-268.160 -42.932 0.000,-272.804 -42.926 0.000,54.28597256871852,0.8363621778483327,124.70603226838972,4-2
